"Date","Price","Open","High","Low","Vol.","Change %"
"May 17, 2016","4,640.00","4,659.00","4,698.00","4,612.00","14.13K","-0.32%"
"May 16, 2016","4,655.00","4,617.00","4,685.50","4,595.00","15.03K","0.72%"
"May 13, 2016","4,621.50","4,626.00","4,658.50","4,594.00","16.09K","0.03%"
"May 12, 2016","4,620.00","4,690.50","4,769.00","4,600.00","19.14K","-1.49%"
"May 11, 2016","4,690.00","4,677.00","4,750.50","4,672.00","13.95K","0.34%"
"May 10, 2016","4,674.00","4,686.00","4,723.50","4,663.00","14.71K","-0.19%"
"May 09, 2016","4,683.00","4,776.00","4,784.50","4,682.50","17.97K","-2.17%"
"May 06, 2016","4,787.00","4,772.00","4,824.50","4,754.50","16.17K","0.38%"
"May 05, 2016","4,769.00","4,848.50","4,866.00","4,764.00","15.60K","-1.53%"
"May 04, 2016","4,843.00","4,907.50","4,924.50","4,838.50","15.04K","-1.32%"
"May 03, 2016","4,908.00","5,005.00","5,010.50","4,897.00","16.94K","-2.48%"
"Apr 29, 2016","5,033.00","4,931.50","5,073.50","4,925.50","14.60K","2.07%"
"Apr 28, 2016","4,931.00","4,938.00","4,954.50","4,880.00","13.55K","0.02%"
"Apr 27, 2016","4,930.00","4,972.50","4,981.50","4,872.50","14.10K","-0.68%"
"Apr 26, 2016","4,964.00","4,985.00","5,000.50","4,916.00","14.41K","-0.48%"
"Apr 25, 2016","4,988.00","5,019.50","5,027.50","4,970.00","15.69K","-0.87%"
"Apr 22, 2016","5,032.00","4,990.00","5,090.00","4,955.00","20.52K","0.75%"
"Apr 21, 2016","4,994.50","4,975.00","5,062.50","4,930.00","21.79K","0.49%"
"Apr 20, 2016","4,970.00","4,938.50","4,984.00","4,886.00","15.61K","0.55%"
"Apr 19, 2016","4,943.00","4,828.00","4,950.00","4,781.50","15.55K","2.49%"
"Apr 18, 2016","4,823.00","4,763.50","4,842.50","4,758.00","14.05K","0.36%"
"Apr 15, 2016","4,805.50","4,827.00","4,842.50","4,765.00","10.92K","-0.71%"
"Apr 14, 2016","4,840.00","4,839.00","4,845.00","4,778.00","12.27K","0.07%"
"Apr 13, 2016","4,836.50","4,785.50","4,853.50","4,774.50","15.33K","1.18%"
"Apr 12, 2016","4,780.00","4,652.50","4,787.00","4,640.00","15.00K","2.40%"
"Apr 11, 2016","4,668.00","4,667.00","4,703.50","4,633.50","11.90K","0.16%"
"Apr 08, 2016","4,660.50","4,642.50","4,679.00","4,633.00","11.59K","0.54%"
"Apr 07, 2016","4,635.50","4,781.50","4,798.00","4,630.50","14.54K","-2.89%"
"Apr 06, 2016","4,773.50","4,770.50","4,794.50","4,751.00","9.50K","0.16%"
"Apr 05, 2016","4,766.00","4,764.00","4,810.00","4,751.00","10.15K","-0.05%"
"Apr 04, 2016","4,768.50","4,808.50","4,823.50","4,757.00","7.97K","-0.90%"
"Apr 01, 2016","4,812.00","4,848.50","4,894.50","4,805.00","11.92K","-0.88%"
"Mar 31, 2016","4,854.50","4,862.00","4,883.00","4,816.00","12.73K","-0.38%"
"Mar 30, 2016","4,873.00","4,923.00","4,929.50","4,850.00","12.45K","-0.89%"
"Mar 29, 2016","4,917.00","4,969.50","4,981.00","4,880.00","11.85K","-0.81%"
"Mar 24, 2016","4,957.00","4,959.00","4,970.00","4,885.00","10.39K","-0.03%"
"Mar 23, 2016","4,958.50","5,058.00","5,077.00","4,944.50","12.90K","-2.07%"
"Mar 22, 2016","5,063.50","5,060.50","5,072.50","5,024.00","9.18K","0.27%"
"Mar 21, 2016","5,050.00","5,027.00","5,087.00","5,017.00","11.14K","-0.02%"
"Mar 18, 2016","5,051.00","5,061.50","5,131.00","5,031.00","14.11K","-0.34%"
"Mar 17, 2016","5,068.00","5,005.00","5,075.50","4,980.00","13.82K","1.52%"
"Mar 16, 2016","4,992.00","4,951.50","4,999.50","4,917.50","10.37K","0.96%"
"Mar 15, 2016","4,944.50","4,943.50","4,953.50","4,881.50","10.75K","-0.12%"
"Mar 14, 2016","4,950.50","4,935.50","5,029.50","4,922.50","12.54K","0.05%"
"Mar 11, 2016","4,948.00","4,897.50","4,975.50","4,892.00","10.69K","1.05%"
"Mar 10, 2016","4,896.50","4,929.50","4,942.00","4,863.50","13.69K","-0.50%"
"Mar 09, 2016","4,921.00","4,877.00","4,961.00","4,849.00","15.42K","0.68%"
"Mar 08, 2016","4,888.00","4,988.00","4,988.50","4,852.00","16.91K","-2.28%"
"Mar 07, 2016","5,002.00","5,029.50","5,034.50","4,940.00","15.77K","0.08%"
"Mar 04, 2016","4,998.00","4,857.50","5,058.00","4,854.00","19.35K","2.82%"
"Mar 03, 2016","4,861.00","4,809.50","4,864.00","4,778.00","12.55K","1.12%"
"Mar 02, 2016","4,807.00","4,717.50","4,808.50","4,716.00","12.81K","1.51%"
"Mar 01, 2016","4,735.50","4,686.00","4,737.50","4,635.00","12.28K","0.78%"
"Feb 29, 2016","4,699.00","4,702.50","4,714.50","4,645.00","11.78K","0.18%"
"Feb 26, 2016","4,690.50","4,621.00","4,770.50","4,609.00","16.39K","1.79%"
"Feb 25, 2016","4,608.00","4,670.00","4,675.50","4,577.50","11.77K","-1.22%"
"Feb 24, 2016","4,665.00","4,651.00","4,668.50","4,580.00","11.44K","0.14%"
"Feb 23, 2016","4,658.50","4,673.00","4,678.00","4,629.00","9.75K","-0.46%"
"Feb 22, 2016","4,680.00","4,620.50","4,700.50","4,620.50","10.55K","1.63%"
"Feb 19, 2016","4,605.00","4,575.00","4,631.00","4,561.00","8.94K","0.30%"
"Feb 18, 2016","4,591.00","4,583.00","4,599.50","4,552.00","7.75K","-0.01%"
"Feb 17, 2016","4,591.50","4,562.00","4,607.50","4,534.00","9.52K","0.98%"
"Feb 16, 2016","4,547.00","4,573.00","4,610.50","4,546.00","10.45K","-0.39%"
"Feb 15, 2016","4,565.00","4,547.00","4,614.00","4,542.00","9.00K","1.64%"
"Feb 12, 2016","4,491.50","4,455.00","4,514.50","4,448.00","7.42K","1.09%"
"Feb 11, 2016","4,443.00","4,465.50","4,496.50","4,433.00","10.42K","-0.43%"
"Feb 10, 2016","4,462.00","4,507.50","4,523.00","4,430.00","9.54K","-1.00%"
"Feb 09, 2016","4,507.00","4,606.00","4,646.00","4,467.00","11.30K","-2.44%"
"Feb 08, 2016","4,619.50","4,618.50","4,648.50","4,573.00","9.17K","0.10%"
"Feb 05, 2016","4,615.00","4,685.00","4,696.00","4,612.50","11.62K","-1.61%"
"Feb 04, 2016","4,690.50","4,645.00","4,719.50","4,631.00","13.62K","1.11%"
"Feb 03, 2016","4,639.00","4,531.00","4,644.00","4,519.00","12.88K","2.07%"
"Feb 02, 2016","4,545.00","4,552.00","4,627.00","4,525.50","10.73K","-0.37%"
"Feb 01, 2016","4,562.00","4,562.00","4,562.50","4,496.00","10.61K","-0.13%"
"Jan 29, 2016","4,568.00","4,544.00","4,579.00","4,527.50","10.66K","0.66%"
"Jan 28, 2016","4,538.00","4,561.50","4,584.00","4,515.00","13.44K","-0.85%"
"Jan 27, 2016","4,577.00","4,521.50","4,594.50","4,505.00","13.79K","1.17%"
"Jan 26, 2016","4,524.00","4,419.00","4,544.00","4,408.00","13.08K","2.09%"
"Jan 25, 2016","4,431.50","4,445.00","4,471.00","4,406.00","11.29K","-0.24%"
"Jan 22, 2016","4,442.00","4,439.50","4,483.50","4,417.00","11.69K","0.12%"
"Jan 21, 2016","4,436.50","4,395.50","4,440.50","4,353.00","13.21K","1.24%"
"Jan 20, 2016","4,382.00","4,398.00","4,411.00","4,347.50","11.33K","-0.34%"
"Jan 19, 2016","4,397.00","4,379.50","4,474.00","4,365.00","12.78K","0.47%"
"Jan 18, 2016","4,376.50","4,345.00","4,393.50","4,330.00","10.41K","1.06%"
"Jan 15, 2016","4,330.50","4,412.50","4,413.00","4,317.00","11.64K","-1.68%"
"Jan 14, 2016","4,404.50","4,367.00","4,429.50","4,330.00","12.46K","1.09%"
"Jan 13, 2016","4,357.00","4,372.00","4,408.50","4,356.00","11.35K","0.02%"
"Jan 12, 2016","4,356.00","4,392.00","4,410.50","4,350.00","11.38K","-0.64%"
"Jan 11, 2016","4,384.00","4,452.50","4,461.50","4,381.00","12.90K","-1.99%"
"Jan 08, 2016","4,473.00","4,487.50","4,561.50","4,472.00","13.66K","-0.28%"
"Jan 07, 2016","4,485.50","4,624.00","4,636.00","4,430.00","18.81K","-2.87%"
"Jan 06, 2016","4,618.00","4,628.50","4,647.50","4,592.50","10.48K","-0.58%"
"Jan 05, 2016","4,645.00","4,615.00","4,678.50","4,595.50","10.27K","0.81%"
"Jan 04, 2016","4,607.50","4,715.50","4,731.50","4,591.50","11.56K","-1.72%"
"Dec 31, 2015","4,688.00","4,735.50","4,744.50","4,680.00","4.78K","-1.14%"
"Dec 30, 2015","4,742.00","4,717.50","4,746.00","4,698.50","8.32K","0.25%"
"Dec 29, 2015","4,730.00","4,627.50","4,749.50","4,617.00","10.53K","0.80%"
"Dec 24, 2015","4,692.50","4,718.00","4,719.50","4,672.50","5.71K","-0.48%"
"Dec 23, 2015","4,715.00","4,677.00","4,717.00","4,654.00","9.25K","0.86%"
"Dec 22, 2015","4,675.00","4,733.00","4,744.00","4,665.50","8.82K","-1.48%"
"Dec 21, 2015","4,745.00","4,690.00","4,748.50","4,661.00","10.91K","1.54%"
"Dec 18, 2015","4,673.00","4,545.00","4,691.00","4,545.00","13.46K","2.70%"
"Dec 17, 2015","4,550.00","4,603.50","4,618.00","4,531.00","10.99K","-1.19%"
"Dec 16, 2015","4,605.00","4,573.00","4,638.50","4,562.00","10.80K","0.71%"
"Dec 15, 2015","4,572.50","4,674.00","4,696.00","4,554.00","12.65K","-2.30%"
"Dec 14, 2015","4,680.00","4,678.50","4,722.50","4,638.00","12.91K","0.06%"
"Dec 11, 2015","4,677.00","4,581.00","4,735.50","4,576.50","12.69K","1.88%"
"Dec 10, 2015","4,590.50","4,582.50","4,609.00","4,560.00","8.16K","0.01%"
"Dec 09, 2015","4,590.00","4,572.00","4,639.50","4,570.00","11.15K","0.39%"
"Dec 08, 2015","4,572.00","4,550.00","4,600.50","4,523.50","11.53K","0.48%"
"Dec 07, 2015","4,550.00","4,610.50","4,649.00","4,540.00","10.62K","-1.32%"
"Dec 04, 2015","4,611.00","4,569.50","4,656.50","4,536.00","14.39K","0.89%"
"Dec 03, 2015","4,570.50","4,548.50","4,586.00","4,513.00","13.33K","0.38%"
"Dec 02, 2015","4,553.00","4,608.00","4,645.00","4,521.50","13.49K","-1.19%"
"Dec 01, 2015","4,608.00","4,564.50","4,633.00","4,544.50","14.35K","0.81%"
"Nov 30, 2015","4,571.00","4,587.00","4,617.50","4,529.50","14.76K","-0.10%"
"Nov 27, 2015","4,575.50","4,641.50","4,693.00","4,565.00","14.18K","-1.35%"
"Nov 26, 2015","4,638.00","4,544.00","4,739.50","4,540.50","16.79K","2.16%"
"Nov 25, 2015","4,540.00","4,604.00","4,614.00","4,526.00","14.70K","-1.73%"
"Nov 24, 2015","4,620.00","4,462.00","4,621.50","4,452.50","17.47K","3.54%"
"Nov 23, 2015","4,462.00","4,550.50","4,551.00","4,443.50","15.97K","-2.02%"
"Nov 20, 2015","4,554.00","4,618.50","4,670.50","4,551.50","15.03K","-1.11%"
"Nov 19, 2015","4,605.00","4,616.00","4,633.50","4,572.00","13.36K","0.05%"
"Nov 18, 2015","4,602.50","4,665.00","4,667.50","4,593.50","12.41K","-1.46%"
"Nov 17, 2015","4,670.50","4,702.50","4,716.00","4,590.00","15.44K","-0.68%"
"Nov 16, 2015","4,702.50","4,796.50","4,825.50","4,685.00","12.60K","-2.16%"
"Nov 13, 2015","4,806.50","4,819.50","4,834.50","4,787.00","10.25K","-0.69%"
"Nov 12, 2015","4,840.00","4,937.00","4,952.50","4,800.00","13.26K","-1.73%"
"Nov 11, 2015","4,925.00","4,927.50","4,949.00","4,885.00","9.61K","-0.14%"
"Nov 10, 2015","4,932.00","4,954.00","4,979.50","4,903.50","12.10K","-0.44%"
"Nov 09, 2015","4,954.00","4,982.00","5,007.50","4,953.50","10.14K","-0.49%"
"Nov 06, 2015","4,978.50","5,018.50","5,049.00","4,970.00","12.29K","-0.56%"
"Nov 05, 2015","5,006.50","5,137.00","5,153.50","5,000.50","13.59K","-2.40%"
"Nov 04, 2015","5,129.50","5,142.00","5,218.00","5,125.00","11.00K","-0.68%"
"Nov 03, 2015","5,164.50","5,124.00","5,178.00","5,095.00","8.29K","0.91%"
"Nov 02, 2015","5,118.00","5,092.50","5,133.00","5,086.50","9.00K","0.10%"
"Oct 30, 2015","5,113.00","5,134.50","5,163.00","5,104.50","10.05K","-0.28%"
"Oct 29, 2015","5,127.50","5,209.50","5,209.50","5,120.00","11.01K","-1.15%"
"Oct 28, 2015","5,187.00","5,202.50","5,228.00","5,134.50","12.34K","-0.39%"
"Oct 27, 2015","5,207.50","5,179.50","5,237.00","5,162.00","10.10K","0.41%"
"Oct 26, 2015","5,186.00","5,157.50","5,239.50","5,155.00","10.46K","0.14%"
"Oct 23, 2015","5,179.00","5,233.50","5,315.50","5,161.00","14.01K","-0.97%"
"Oct 22, 2015","5,229.50","5,185.00","5,284.50","5,182.50","11.06K","0.73%"
"Oct 21, 2015","5,191.50","5,190.00","5,200.00","5,136.00","10.97K","-0.18%"
"Oct 20, 2015","5,201.00","5,201.50","5,241.00","5,171.00","11.44K","-0.12%"
"Oct 19, 2015","5,207.00","5,275.50","5,276.50","5,184.00","9.92K","-1.18%"
"Oct 16, 2015","5,269.00","5,343.00","5,344.50","5,232.00","9.92K","-1.06%"
"Oct 15, 2015","5,325.50","5,309.00","5,347.50","5,280.00","11.74K","0.39%"
"Oct 14, 2015","5,305.00","5,235.00","5,310.00","5,230.00","10.42K","1.05%"
"Oct 13, 2015","5,250.00","5,289.00","5,298.00","5,240.00","10.53K","-0.96%"
"Oct 12, 2015","5,301.00","5,294.00","5,349.50","5,282.00","11.34K","0.04%"
"Oct 09, 2015","5,299.00","5,194.00","5,355.00","5,177.00","15.95K","2.76%"
"Oct 08, 2015","5,156.50","5,189.50","5,202.50","5,103.00","10.66K","-0.98%"
"Oct 07, 2015","5,207.50","5,183.00","5,269.00","5,175.00","8.90K","0.42%"
"Oct 06, 2015","5,185.50","5,185.00","5,224.00","5,120.00","7.56K","-0.09%"
"Oct 05, 2015","5,190.00","5,164.00","5,222.00","5,128.00","7.96K","0.86%"
"Oct 02, 2015","5,146.00","5,093.50","5,155.50","5,010.00","8.43K","1.40%"
"Oct 01, 2015","5,075.00","5,146.00","5,229.00","5,059.50","10.50K","-1.48%"
"Sep 30, 2015","5,151.00","4,980.00","5,190.00","4,975.50","12.07K","3.41%"
"Sep 29, 2015","4,981.00","4,954.00","5,006.50","4,915.00","10.66K","0.31%"
"Sep 28, 2015","4,965.50","5,035.00","5,078.00","4,925.00","11.28K","-1.38%"
"Sep 25, 2015","5,035.00","5,068.00","5,109.50","5,023.00","9.08K","-0.81%"
"Sep 24, 2015","5,076.00","5,060.00","5,100.50","5,013.00","11.14K","0.42%"
"Sep 23, 2015","5,055.00","5,067.00","5,121.50","5,048.00","10.89K","-0.39%"
"Sep 22, 2015","5,075.00","5,250.00","5,262.00","5,036.00","13.00K","-3.43%"
"Sep 21, 2015","5,255.00","5,230.00","5,311.00","5,208.00","9.68K","0.42%"
"Sep 18, 2015","5,233.00","5,407.50","5,415.50","5,231.50","12.63K","-2.98%"
"Sep 17, 2015","5,394.00","5,405.50","5,440.00","5,351.00","10.02K","0.13%"
"Sep 16, 2015","5,387.00","5,331.50","5,404.50","5,310.00","10.00K","1.04%"
"Sep 15, 2015","5,331.50","5,290.00","5,345.50","5,251.00","10.27K","0.80%"
"Sep 14, 2015","5,289.00","5,370.00","5,392.00","5,275.00","9.78K","-1.70%"
"Sep 11, 2015","5,380.50","5,380.00","5,413.50","5,321.00","9.30K","-0.21%"
"Sep 10, 2015","5,392.00","5,333.50","5,433.50","5,330.50","11.50K","0.76%"
"Sep 09, 2015","5,351.50","5,354.00","5,434.00","5,328.00","13.79K","-0.03%"
"Sep 08, 2015","5,353.00","5,135.00","5,378.00","5,121.00","13.85K","4.25%"
"Sep 07, 2015","5,135.00","5,104.50","5,206.00","5,080.50","7.18K","0.59%"
"Sep 04, 2015","5,105.00","5,226.50","5,236.00","5,078.50","8.27K","-2.20%"
"Sep 03, 2015","5,220.00","5,135.00","5,313.00","5,117.00","9.72K","2.05%"
"Sep 02, 2015","5,115.00","5,057.50","5,160.50","5,045.00","10.47K","0.96%"
"Sep 01, 2015","5,066.50","5,125.00","5,149.50","5,063.00","11.24K","-1.51%"
"Aug 28, 2015","5,144.00","5,126.00","5,197.00","5,071.00","13.88K","0.37%"
"Aug 27, 2015","5,125.00","4,952.50","5,142.50","4,950.50","12.56K","4.20%"
"Aug 26, 2015","4,918.50","5,037.00","5,039.00","4,903.00","15.30K","-2.71%"
"Aug 25, 2015","5,055.50","4,926.00","5,069.50","4,911.50","16.16K","2.24%"
"Aug 24, 2015","4,944.50","5,012.50","5,018.00","4,855.00","17.87K","-2.25%"
"Aug 21, 2015","5,058.50","5,091.00","5,101.50","4,993.00","11.14K","-0.62%"
"Aug 20, 2015","5,090.00","4,999.00","5,118.00","4,989.50","10.92K","1.76%"
"Aug 19, 2015","5,002.00","5,020.00","5,049.00","4,976.00","10.50K","-0.36%"
"Aug 18, 2015","5,020.00","5,095.50","5,113.50","4,983.00","10.79K","-1.77%"
"Aug 17, 2015","5,110.50","5,165.00","5,165.50","5,076.00","8.01K","-1.12%"
"Aug 14, 2015","5,168.50","5,172.50","5,211.00","5,140.00","8.24K","-0.17%"
"Aug 13, 2015","5,177.50","5,183.00","5,251.50","5,128.00","10.32K","-0.08%"
"Aug 12, 2015","5,181.50","5,147.50","5,196.50","5,062.00","13.88K","0.66%"
"Aug 11, 2015","5,147.50","5,290.00","5,361.50","5,109.00","14.06K","-2.79%"
"Aug 10, 2015","5,295.50","5,135.00","5,321.50","5,118.00","10.43K","2.70%"
"Aug 07, 2015","5,156.50","5,185.00","5,196.00","5,121.00","9.48K","-0.52%"
"Aug 06, 2015","5,183.50","5,196.00","5,220.50","5,170.00","7.05K","-0.12%"
"Aug 05, 2015","5,189.50","5,221.00","5,227.50","5,175.50","8.20K","-0.61%"
"Aug 04, 2015","5,221.50","5,189.50","5,264.50","5,158.00","9.13K","0.62%"
"Aug 03, 2015","5,189.50","5,210.00","5,238.50","5,148.50","11.14K","-0.66%"
"Jul 31, 2015","5,224.00","5,260.00","5,294.50","5,211.50","9.22K","-0.59%"
"Jul 30, 2015","5,255.00","5,320.00","5,349.00","5,210.00","9.36K","-1.33%"
"Jul 29, 2015","5,326.00","5,319.50","5,394.50","5,281.50","10.01K","0.38%"
"Jul 28, 2015","5,306.00","5,188.50","5,332.00","5,188.50","9.01K","2.14%"
"Jul 27, 2015","5,195.00","5,243.00","5,281.00","5,163.00","10.30K","-1.36%"
"Jul 24, 2015","5,266.50","5,250.00","5,292.50","5,191.00","12.36K","0.21%"
"Jul 23, 2015","5,255.50","5,362.50","5,403.50","5,255.00","11.26K","-1.87%"
"Jul 22, 2015","5,355.50","5,456.50","5,468.50","5,347.00","10.10K","-1.80%"
"Jul 21, 2015","5,453.50","5,450.00","5,545.00","5,448.00","7.53K","-0.12%"
"Jul 20, 2015","5,460.00","5,481.50","5,502.00","5,429.50","9.30K","-0.39%"
"Jul 17, 2015","5,481.50","5,547.00","5,579.50","5,458.00","8.05K","-1.17%"
"Jul 16, 2015","5,546.50","5,535.50","5,597.50","5,517.50","8.15K","0.05%"
"Jul 15, 2015","5,543.50","5,576.50","5,667.00","5,533.50","10.79K","-0.75%"
"Jul 14, 2015","5,585.50","5,583.00","5,601.50","5,515.50","8.31K","0.04%"
"Jul 13, 2015","5,583.00","5,565.00","5,645.50","5,492.00","11.98K","0.01%"
"Jul 10, 2015","5,582.50","5,636.50","5,660.00","5,555.00","11.19K","-0.51%"
"Jul 09, 2015","5,611.00","5,490.00","5,721.50","5,477.50","16.42K","2.30%"
"Jul 08, 2015","5,485.00","5,390.50","5,542.50","5,239.50","19.09K","1.75%"
"Jul 07, 2015","5,390.50","5,587.00","5,610.50","5,260.00","17.54K","-3.16%"
"Jul 06, 2015","5,566.50","5,710.50","5,745.50","5,520.00","13.66K","-3.21%"
"Jul 03, 2015","5,751.00","5,788.50","5,824.00","5,746.00","6.08K","-0.63%"
"Jul 02, 2015","5,787.50","5,783.00","5,819.50","5,764.00","6.74K","0.08%"
"Jul 01, 2015","5,783.00","5,752.50","5,823.50","5,731.00","8.82K","0.35%"
"Jun 30, 2015","5,763.00","5,797.50","5,818.00","5,706.00","10.15K","-0.60%"
"Jun 29, 2015","5,797.50","5,780.00","5,835.50","5,755.00","10.09K","0.15%"
"Jun 26, 2015","5,789.00","5,755.50","5,819.50","5,741.00","8.49K","0.59%"
"Jun 25, 2015","5,755.00","5,768.00","5,782.00","5,692.00","7.84K","-0.23%"
"Jun 24, 2015","5,768.00","5,751.00","5,827.50","5,721.50","9.62K","0.27%"
"Jun 23, 2015","5,752.50","5,667.00","5,786.50","5,667.00","8.53K","1.71%"
"Jun 22, 2015","5,656.00","5,670.00","5,686.50","5,642.50","4.68K","-0.19%"
"Jun 19, 2015","5,666.50","5,746.00","5,773.50","5,652.00","7.55K","-1.40%"
"Jun 18, 2015","5,747.00","5,755.00","5,820.00","5,735.50","8.22K","0.01%"
"Jun 17, 2015","5,746.50","5,751.50","5,793.50","5,728.00","7.13K","-0.04%"
"Jun 16, 2015","5,749.00","5,815.00","5,842.50","5,748.00","7.32K","-1.30%"
"Jun 15, 2015","5,825.00","5,900.00","5,908.50","5,777.00","8.19K","-1.50%"
"Jun 12, 2015","5,913.50","5,888.00","5,915.00","5,858.50","7.81K","0.43%"
"Jun 11, 2015","5,888.00","6,033.50","6,047.00","5,861.00","9.92K","-2.37%"
"Jun 10, 2015","6,031.00","5,973.50","6,082.50","5,960.50","8.90K","1.08%"
"Jun 09, 2015","5,966.50","5,951.50","6,012.00","5,936.00","7.24K","0.16%"
"Jun 08, 2015","5,957.00","5,939.00","5,965.50","5,912.50","7.13K","0.30%"
"Jun 05, 2015","5,939.00","5,923.00","5,970.50","5,886.00","9.33K","0.34%"
"Jun 04, 2015","5,919.00","6,003.00","6,019.00","5,906.00","9.48K","-1.40%"
"Jun 03, 2015","6,003.00","6,040.50","6,062.50","5,998.00","8.21K","-0.62%"
"Jun 02, 2015","6,040.50","5,995.00","6,053.50","5,990.00","9.35K","0.69%"
"Jun 01, 2015","5,999.00","6,015.00","6,049.50","5,985.00","8.80K","-0.30%"
"May 29, 2015","6,017.00","6,103.50","6,136.50","6,012.00","8.93K","-1.42%"
"May 28, 2015","6,103.50","6,085.50","6,130.00","6,082.00","8.89K","0.09%"
"May 27, 2015","6,098.00","6,117.50","6,144.50","6,078.00","8.92K","-0.32%"
"May 26, 2015","6,117.50","6,202.50","6,230.00","6,105.00","9.57K","-0.94%"
"May 22, 2015","6,175.50","6,259.50","6,272.00","6,143.00","8.31K","-1.34%"
"May 21, 2015","6,259.50","6,211.50","6,278.00","6,211.50","7.78K","0.72%"
"May 20, 2015","6,215.00","6,226.00","6,245.00","6,193.00","8.66K","-0.14%"
"May 19, 2015","6,223.50","6,375.00","6,391.50","6,207.50","9.56K","-2.38%"
"May 18, 2015","6,375.00","6,420.00","6,437.00","6,352.00","7.68K","-0.50%"
"May 15, 2015","6,407.00","6,394.00","6,424.50","6,351.00","8.27K","0.05%"
"May 14, 2015","6,403.50","6,418.50","6,438.50","6,375.00","8.00K","-0.33%"
"May 13, 2015","6,425.00","6,420.50","6,457.50","6,386.00","8.75K","0.11%"
"May 12, 2015","6,418.00","6,388.00","6,456.50","6,363.00","7.84K","0.60%"
"May 11, 2015","6,380.00","6,413.00","6,419.00","6,350.50","8.69K","-0.18%"
"May 08, 2015","6,391.50","6,395.00","6,432.50","6,335.00","8.62K","0.09%"
"May 07, 2015","6,385.50","6,418.00","6,447.00","6,372.00","7.76K","-0.41%"
"May 06, 2015","6,412.00","6,430.00","6,456.00","6,366.00","9.18K","-0.25%"
"May 05, 2015","6,428.00","6,382.00","6,480.00","6,350.00","9.09K","0.08%"
"May 01, 2015","6,423.00","6,310.00","6,423.00","6,298.00","7.11K","1.71%"
"Apr 30, 2015","6,315.00","6,128.00","6,329.50","6,117.00","10.68K","3.05%"
"Apr 29, 2015","6,128.00","6,103.50","6,149.00","6,055.00","7.47K","0.03%"
"Apr 28, 2015","6,126.00","6,096.00","6,127.50","6,047.00","7.58K","0.49%"
"Apr 27, 2015","6,096.00","6,029.50","6,121.50","6,029.50","8.75K","1.18%"
"Apr 24, 2015","6,025.00","5,942.00","6,073.00","5,938.00","9.53K","1.16%"
"Apr 23, 2015","5,956.00","5,895.00","5,960.50","5,867.00","9.94K","0.77%"
"Apr 22, 2015","5,910.50","5,938.00","5,978.00","5,895.50","9.13K","-0.36%"
"Apr 21, 2015","5,932.00","5,976.00","6,013.50","5,930.00","8.51K","-0.96%"
"Apr 20, 2015","5,989.50","6,140.00","6,170.50","5,972.00","9.46K","-1.59%"
"Apr 17, 2015","6,086.50","6,067.00","6,145.00","6,048.50","9.63K","0.00%"
"Apr 16, 2015","6,086.50","5,960.00","6,099.50","5,960.00","10.51K","2.12%"
"Apr 15, 2015","5,960.00","5,949.00","5,974.50","5,873.50","7.35K","0.25%"
"Apr 14, 2015","5,945.00","5,985.00","6,000.50","5,900.00","9.95K","-0.65%"
"Apr 13, 2015","5,984.00","6,017.50","6,079.50","5,980.00","8.18K","-0.54%"
"Apr 10, 2015","6,016.50","5,995.50","6,106.00","5,985.00","9.21K","0.35%"
"Apr 09, 2015","5,995.50","6,004.00","6,062.00","5,967.00","7.75K","-0.14%"
"Apr 08, 2015","6,004.00","6,045.00","6,077.00","5,988.00","7.95K","-0.84%"
